epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
1,1.4405,0.2578,1.3839,0.2593,0.1714
2,1.3792,0.2973,1.3798,0.2741,0.1902
3,1.3272,0.3621,1.3289,0.3556,0.3519
4,1.2791,0.4064,1.3089,0.3778,0.3711
5,1.2478,0.4196,1.2875,0.4037,0.4046
6,1.2036,0.4620,1.2775,0.4111,0.4105
7,1.1752,0.4771,1.2601,0.4148,0.4136
8,1.1667,0.4834,1.2555,0.4222,0.4219
9,1.1404,0.5005,1.2524,0.4185,0.4184
10,1.1295,0.5088,1.2429,0.4259,0.4275
11,1.1127,0.5093,1.2276,0.4333,0.4318
12,1.1069,0.5278,1.2122,0.4370,0.4334
13,1.0760,0.5385,1.2005,0.4426,0.4439
14,1.0428,0.5609,1.1692,0.4722,0.4746
15,1.0225,0.5731,1.1419,0.4796,0.4775
16,1.0008,0.5814,1.1390,0.5037,0.4978
17,0.9819,0.5775,1.1438,0.5148,0.5094
18,0.9930,0.5804,1.1145,0.5000,0.4990
19,0.9754,0.5936,1.0966,0.5185,0.5166
20,0.9599,0.5950,1.1352,0.5037,0.4896
21,0.9506,0.6019,1.1182,0.5185,0.5198
22,0.9228,0.6170,1.0956,0.5278,0.5284
23,0.9317,0.6170,1.0784,0.5315,0.5346
24,0.9116,0.6291,1.0936,0.5407,0.5394
25,0.9277,0.6223,1.0837,0.5333,0.5339
26,0.9203,0.6111,1.1000,0.5333,0.5279
27,0.8910,0.6257,1.0969,0.5444,0.5399
28,0.8667,0.6491,1.0937,0.5296,0.5222
29,0.8875,0.6282,1.0601,0.5537,0.5557
30,0.8817,0.6350,1.0647,0.5389,0.5400
31,0.8613,0.6535,1.0756,0.5352,0.5350
32,0.8522,0.6472,1.0570,0.5537,0.5554
33,0.8616,0.6525,1.0640,0.5648,0.5611
34,0.8756,0.6330,1.0554,0.5426,0.5440
35,0.8605,0.6574,1.0706,0.5389,0.5427
36,0.8381,0.6584,1.0565,0.5667,0.5693
37,0.8274,0.6530,1.0480,0.5630,0.5588
38,0.8504,0.6481,1.0427,0.5611,0.5605
39,0.8251,0.6798,1.0290,0.5778,0.5763
40,0.8165,0.6667,1.0394,0.5685,0.5643
41,0.8159,0.6750,1.0366,0.5833,0.5842
42,0.8197,0.6642,1.0251,0.5704,0.5709
43,0.8124,0.6720,1.0358,0.5556,0.5533
44,0.8337,0.6520,1.0407,0.5667,0.5620
45,0.7993,0.6779,1.0356,0.5704,0.5684
46,0.8033,0.6706,1.0392,0.5778,0.5745
47,0.7904,0.6769,1.0334,0.5722,0.5698
48,0.8008,0.6730,1.0116,0.5796,0.5748
49,0.7769,0.6813,1.0134,0.5926,0.5906
50,0.7742,0.6886,1.0139,0.5870,0.5899
51,0.7805,0.6754,1.0209,0.5685,0.5639
52,0.7692,0.6954,1.0179,0.5667,0.5661
53,0.7676,0.6915,1.0271,0.5611,0.5605
54,0.7595,0.6905,1.0187,0.5778,0.5760
55,0.7458,0.6944,1.0129,0.5889,0.5883
56,0.7429,0.7057,1.0557,0.5685,0.5633
57,0.7620,0.7047,1.0118,0.5759,0.5750
58,0.7456,0.7032,1.0034,0.5907,0.5910
59,0.7539,0.6930,1.0028,0.5833,0.5827
60,0.7246,0.7105,0.9925,0.5870,0.5865
61,0.7556,0.6871,0.9977,0.5907,0.5903
62,0.7255,0.7183,0.9966,0.5944,0.5937
63,0.7371,0.7110,1.0064,0.5963,0.5975
64,0.7488,0.7042,1.0051,0.5852,0.5872
65,0.7245,0.7061,1.0000,0.6019,0.6017
66,0.7245,0.7120,0.9940,0.5889,0.5869
67,0.7403,0.7105,0.9873,0.6037,0.6049
68,0.7256,0.7120,0.9841,0.6019,0.6003
69,0.7282,0.7100,0.9839,0.5963,0.5959
70,0.7177,0.7159,1.0115,0.5870,0.5847
71,0.7307,0.7066,1.0130,0.5852,0.5834
72,0.7238,0.7169,0.9971,0.5852,0.5833
73,0.7330,0.7032,0.9992,0.5889,0.5895
74,0.7299,0.7100,0.9821,0.6074,0.6067
75,0.7180,0.7135,1.0008,0.5704,0.5709
76,0.7088,0.7208,0.9835,0.6000,0.5987
77,0.7346,0.6988,0.9979,0.5778,0.5724
78,0.7296,0.7037,0.9939,0.5981,0.5970
79,0.7038,0.7208,0.9766,0.6000,0.5994
80,0.7127,0.7086,0.9779,0.6130,0.6128
81,0.7174,0.7149,0.9827,0.6019,0.6037
82,0.7201,0.7013,1.0012,0.5981,0.5983
83,0.7190,0.7159,0.9774,0.6074,0.6067
84,0.7165,0.7193,0.9738,0.6037,0.6030
85,0.7164,0.7169,0.9691,0.5981,0.5971
86,0.7192,0.7217,0.9694,0.6074,0.6069
87,0.6898,0.7232,0.9759,0.6037,0.6057
88,0.7109,0.7212,0.9909,0.6074,0.6111
89,0.7006,0.7349,0.9817,0.6111,0.6127
90,0.6953,0.7271,0.9825,0.6019,0.6014
91,0.6789,0.7251,0.9728,0.6000,0.6001
92,0.6805,0.7290,0.9640,0.6074,0.6070
93,0.6911,0.7256,0.9626,0.6000,0.5999
94,0.7139,0.7247,1.0001,0.5981,0.5963
95,0.6847,0.7222,0.9719,0.6093,0.6070
96,0.6674,0.7393,0.9712,0.6074,0.6092
97,0.6972,0.7178,0.9722,0.6093,0.6109
98,0.6688,0.7300,0.9818,0.6056,0.6072
99,0.6864,0.7198,0.9682,0.6093,0.6083
100,0.6920,0.7300,0.9690,0.6037,0.6046
101,0.6943,0.7183,0.9647,0.6130,0.6119
102,0.6700,0.7403,0.9549,0.6167,0.6150
103,0.6812,0.7305,0.9576,0.6352,0.6361
104,0.6921,0.7271,0.9573,0.6167,0.6139
105,0.6846,0.7232,0.9667,0.6222,0.6214
106,0.6861,0.7300,0.9595,0.6241,0.6247
107,0.6923,0.7164,0.9577,0.6093,0.6105
108,0.6658,0.7388,0.9624,0.6185,0.6204
109,0.6782,0.7398,0.9556,0.6148,0.6152
110,0.6597,0.7373,0.9544,0.6093,0.6094
111,0.6485,0.7412,0.9453,0.6185,0.6176
112,0.6731,0.7403,0.9407,0.6185,0.6185
113,0.6603,0.7422,0.9464,0.6111,0.6108
114,0.6824,0.7398,0.9482,0.6259,0.6252
115,0.6993,0.7217,0.9430,0.6130,0.6131
116,0.6512,0.7539,0.9574,0.6204,0.6213
117,0.6844,0.7393,0.9497,0.6204,0.6190
118,0.6607,0.7427,0.9613,0.6148,0.6150
119,0.6590,0.7364,0.9501,0.6296,0.6274
120,0.6622,0.7451,0.9453,0.6278,0.6271
121,0.6779,0.7364,0.9464,0.6278,0.6274
122,0.6627,0.7383,0.9536,0.6148,0.6159
123,0.6556,0.7344,0.9564,0.6148,0.6163
124,0.6417,0.7442,0.9429,0.6278,0.6277
125,0.6500,0.7398,0.9501,0.6204,0.6201
126,0.6562,0.7432,0.9516,0.6204,0.6192
127,0.6526,0.7446,0.9560,0.6222,0.6234
128,0.6498,0.7481,0.9468,0.6222,0.6212
