epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
1,1.3738,0.2978,1.3484,0.3519,0.3413
2,1.2893,0.3830,1.3052,0.3759,0.3593
3,1.2369,0.4298,1.2845,0.4093,0.4051
4,1.2010,0.4537,1.2589,0.4019,0.3980
5,1.1709,0.4766,1.2457,0.4593,0.4595
6,1.1458,0.4922,1.2399,0.4463,0.4465
7,1.1091,0.5253,1.2052,0.4833,0.4798
8,1.0859,0.5361,1.1808,0.4741,0.4741
9,1.0416,0.5634,1.1412,0.5074,0.5036
10,1.0140,0.5853,1.1290,0.5185,0.5158
11,1.0071,0.5770,1.1103,0.5315,0.5248
12,0.9916,0.5867,1.1001,0.5278,0.5215
13,0.9712,0.5965,1.0928,0.5352,0.5254
14,0.9603,0.5941,1.0735,0.5556,0.5494
15,0.9586,0.6048,1.0589,0.5704,0.5652
16,0.9514,0.5989,1.0761,0.5500,0.5436
17,0.9182,0.6272,1.0753,0.5444,0.5415
18,0.9270,0.6204,1.0496,0.5648,0.5591
19,0.9149,0.6170,1.0544,0.5593,0.5548
20,0.9011,0.6233,1.0535,0.5685,0.5632
21,0.8974,0.6257,1.0373,0.5722,0.5664
22,0.8923,0.6374,1.0509,0.5741,0.5664
23,0.8729,0.6481,1.0477,0.5648,0.5642
24,0.8792,0.6379,1.0443,0.5685,0.5620
25,0.8667,0.6589,1.0300,0.5704,0.5638
26,0.8619,0.6545,1.0392,0.5667,0.5593
27,0.8428,0.6491,1.0522,0.5685,0.5667
28,0.8703,0.6472,1.0263,0.5704,0.5663
29,0.8387,0.6603,1.0207,0.5704,0.5674
30,0.8467,0.6608,1.0296,0.5926,0.5873
31,0.8370,0.6579,1.0438,0.5778,0.5719
32,0.8449,0.6672,1.0285,0.5759,0.5728
33,0.8323,0.6725,1.0302,0.5852,0.5807
34,0.8184,0.6676,1.0288,0.5796,0.5756
35,0.8135,0.6711,1.0309,0.5704,0.5646
36,0.8031,0.6823,1.0328,0.5759,0.5745
37,0.8112,0.6842,1.0260,0.5722,0.5692
38,0.7915,0.6779,1.0267,0.5685,0.5631
39,0.7964,0.6754,1.0065,0.5889,0.5865
40,0.8013,0.6818,1.0055,0.5963,0.5952
41,0.7992,0.6696,1.0278,0.5852,0.5775
42,0.8013,0.6837,0.9910,0.6019,0.5961
43,0.7836,0.6837,1.0223,0.5815,0.5758
44,0.7866,0.6915,1.0044,0.6000,0.5989
45,0.7956,0.6871,1.0206,0.5852,0.5820
46,0.7764,0.6964,1.0093,0.6056,0.6030
47,0.7918,0.6788,1.0148,0.5926,0.5889
48,0.7693,0.6925,1.0124,0.5852,0.5797
49,0.7650,0.6979,1.0049,0.5852,0.5809
50,0.7727,0.7018,0.9905,0.6074,0.6064
51,0.7279,0.7115,1.0071,0.5944,0.5933
52,0.7520,0.7047,0.9995,0.5963,0.5949
53,0.7401,0.7013,0.9956,0.6019,0.6013
54,0.7364,0.7061,1.0113,0.5815,0.5765
55,0.7094,0.7120,0.9988,0.5981,0.5939
56,0.7511,0.6935,1.0109,0.5870,0.5856
57,0.7490,0.7071,0.9922,0.6037,0.6004
58,0.7390,0.7076,1.0007,0.5926,0.5906
59,0.7383,0.7110,0.9959,0.5963,0.5938
60,0.7535,0.6925,1.0044,0.5944,0.5914
61,0.7441,0.6998,1.0032,0.5889,0.5858
62,0.7402,0.7081,1.0041,0.5907,0.5886
63,0.7429,0.7193,1.0070,0.5963,0.5909
64,0.7163,0.7232,1.0075,0.5870,0.5848
65,0.7566,0.6901,0.9915,0.6130,0.6098
66,0.7292,0.7110,0.9973,0.6000,0.5996
67,0.7419,0.7018,0.9987,0.6111,0.6119
68,0.7298,0.7110,0.9970,0.5981,0.5938
69,0.7274,0.7057,1.0125,0.5833,0.5792
70,0.7217,0.7091,1.0008,0.5944,0.5934
71,0.7367,0.7100,1.0094,0.5926,0.5896
72,0.7235,0.7198,1.0052,0.6093,0.6075
73,0.7216,0.7057,0.9965,0.6056,0.6050
74,0.7229,0.7125,1.0088,0.6111,0.6097
75,0.7243,0.7120,0.9909,0.6130,0.6114
76,0.7126,0.7188,1.0057,0.6019,0.5996
77,0.7272,0.7008,0.9898,0.6111,0.6093
78,0.7293,0.7120,0.9838,0.6074,0.6058
79,0.7204,0.7183,0.9983,0.6056,0.6046
80,0.7304,0.7013,0.9967,0.6074,0.6067
81,0.7192,0.7110,0.9936,0.6130,0.6122
82,0.7083,0.7271,1.0025,0.6130,0.6109
83,0.7262,0.6993,0.9913,0.6093,0.6089
84,0.7173,0.7198,1.0049,0.5981,0.5955
85,0.7265,0.7086,1.0109,0.5981,0.5954
86,0.6895,0.7281,1.0021,0.6019,0.5998
87,0.7152,0.7169,1.0086,0.6093,0.6109
88,0.7336,0.7139,1.0024,0.6074,0.6059
89,0.7185,0.7193,0.9966,0.6037,0.6034
90,0.7137,0.7188,1.0099,0.6037,0.6054
