epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
119,0.9907,0.5831,1.2074,0.4588,0.4414
120,0.9763,0.5864,1.1927,0.4733,0.4556
121,1.0011,0.5817,1.1876,0.4650,0.4512
122,0.9982,0.5726,1.1868,0.4691,0.4534
123,0.9925,0.5807,1.1822,0.4630,0.4487
124,0.9907,0.5878,1.2018,0.4650,0.4477
125,0.9944,0.5907,1.1927,0.4630,0.4484
126,1.0001,0.5807,1.2086,0.4609,0.4459
127,0.9815,0.5874,1.1872,0.4691,0.4537
128,0.9817,0.5774,1.1640,0.4753,0.4624
129,0.9948,0.5840,1.1712,0.4753,0.4626
130,0.9578,0.5959,1.1921,0.4609,0.4471
131,0.9810,0.5717,1.1893,0.4712,0.4547
