epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
118,0.6869,0.7300,0.8931,0.6315,0.6284
119,0.7036,0.7169,0.8992,0.6389,0.6362
120,0.7012,0.7193,0.8812,0.6407,0.6393
121,0.6904,0.7329,0.8906,0.6296,0.6248
122,0.6778,0.7344,0.9129,0.6259,0.6237
123,0.6804,0.7368,0.8824,0.6389,0.6362
124,0.7224,0.7203,0.8864,0.6426,0.6417
125,0.6894,0.7349,0.8902,0.6296,0.6246
126,0.6803,0.7305,0.8885,0.6296,0.6253
127,0.6693,0.7364,0.8910,0.6241,0.6200
128,0.7013,0.7237,0.8832,0.6444,0.6425
129,0.6935,0.7305,0.9036,0.6278,0.6266
130,0.6791,0.7281,0.8817,0.6481,0.6461
131,0.6814,0.7344,0.8848,0.6296,0.6249
132,0.6787,0.7290,0.8831,0.6426,0.6411
133,0.6887,0.7276,0.8931,0.6296,0.6267
134,0.6783,0.7300,0.8914,0.6426,0.6423
135,0.6927,0.7222,0.8879,0.6389,0.6377
136,0.6680,0.7485,0.8978,0.6333,0.6298
137,0.6687,0.7432,0.8867,0.6352,0.6328
138,0.6866,0.7354,0.8734,0.6463,0.6432
139,0.6799,0.7339,0.8877,0.6407,0.6389
140,0.6979,0.7237,0.8850,0.6537,0.6526
141,0.6913,0.7290,0.8955,0.6296,0.6258
142,0.6856,0.7320,0.8860,0.6315,0.6291
143,0.6794,0.7227,0.8837,0.6426,0.6400
144,0.6933,0.7183,0.8833,0.6426,0.6406
145,0.6723,0.7471,0.8780,0.6463,0.6440
146,0.6838,0.7261,0.8770,0.6426,0.6412
147,0.6901,0.7232,0.8920,0.6296,0.6258
148,0.6618,0.7451,0.8883,0.6481,0.6447
149,0.6625,0.7422,0.8928,0.6444,0.6414
150,0.6718,0.7276,0.8936,0.6444,0.6428
