epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
141,0.6830,0.7222,0.9232,0.6444,0.6378
142,0.6568,0.7403,0.9237,0.6574,0.6519
143,0.6898,0.7242,0.9293,0.6389,0.6338
144,0.6700,0.7368,0.9324,0.6426,0.6378
145,0.6785,0.7266,0.9324,0.6444,0.6402
146,0.6622,0.7305,0.9305,0.6519,0.6473
147,0.6882,0.7222,0.9181,0.6444,0.6373
148,0.6756,0.7378,0.9241,0.6407,0.6346
149,0.6750,0.7451,0.9309,0.6370,0.6300
150,0.6735,0.7373,0.9195,0.6426,0.6375
