epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
1,1.3758,0.2914,1.3601,0.2981,0.2885
2,1.2982,0.3923,1.3046,0.3370,0.3266
3,1.2418,0.4206,1.2838,0.3852,0.3812
4,1.2069,0.4527,1.2609,0.3963,0.3939
5,1.1779,0.4839,1.2505,0.4259,0.4227
6,1.1577,0.4907,1.2378,0.4556,0.4558
7,1.1151,0.5083,1.2033,0.4667,0.4664
8,1.0789,0.5482,1.1566,0.5056,0.5076
9,1.0464,0.5595,1.1220,0.5185,0.5157
10,1.0243,0.5629,1.1119,0.5241,0.5258
11,1.0094,0.5741,1.0976,0.5185,0.5132
12,1.0073,0.5716,1.0937,0.5185,0.5161
13,0.9974,0.5843,1.0904,0.5444,0.5414
14,0.9694,0.6043,1.0676,0.5574,0.5526
15,0.9633,0.6077,1.0571,0.5685,0.5641
16,0.9561,0.5984,1.0641,0.5611,0.5573
17,0.9242,0.6238,1.0688,0.5537,0.5484
18,0.9344,0.6209,1.0464,0.5778,0.5723
19,0.9204,0.6174,1.0441,0.5815,0.5761
20,0.8907,0.6457,1.0376,0.5889,0.5860
21,0.9037,0.6252,1.0318,0.5796,0.5782
22,0.9057,0.6330,1.0454,0.5778,0.5714
23,0.8820,0.6418,1.0316,0.5759,0.5747
24,0.8787,0.6486,1.0405,0.5722,0.5636
25,0.8736,0.6404,1.0299,0.5778,0.5732
26,0.8628,0.6350,1.0340,0.5833,0.5761
27,0.8645,0.6428,1.0400,0.5796,0.5782
28,0.8701,0.6472,1.0193,0.5815,0.5782
29,0.8456,0.6613,1.0173,0.5722,0.5689
30,0.8488,0.6584,1.0219,0.5833,0.5798
31,0.8287,0.6676,1.0423,0.5944,0.5896
32,0.8313,0.6564,1.0176,0.5796,0.5790
33,0.8335,0.6608,1.0273,0.5796,0.5754
34,0.8207,0.6735,1.0302,0.5833,0.5771
35,0.8320,0.6681,1.0365,0.5796,0.5727
36,0.8134,0.6769,1.0235,0.5889,0.5880
37,0.8119,0.6784,1.0110,0.6037,0.5990
38,0.8051,0.6793,1.0223,0.6019,0.5958
39,0.8115,0.6681,0.9969,0.6000,0.5989
40,0.8020,0.6808,1.0154,0.5833,0.5820
41,0.8098,0.6701,0.9965,0.6074,0.6002
42,0.8029,0.6735,0.9870,0.6056,0.6005
43,0.7996,0.6764,1.0035,0.6204,0.6141
44,0.7929,0.6925,1.0176,0.5796,0.5722
45,0.7971,0.6788,1.0115,0.6000,0.5931
46,0.8027,0.6827,1.0100,0.6093,0.6036
47,0.7979,0.6808,1.0095,0.5926,0.5851
48,0.7689,0.6910,1.0180,0.6074,0.6027
49,0.7943,0.6788,1.0057,0.6130,0.6081
50,0.7510,0.6998,0.9925,0.6222,0.6197
51,0.7484,0.7066,1.0012,0.6111,0.6072
52,0.7703,0.6847,1.0007,0.6037,0.6004
53,0.7658,0.6979,0.9979,0.6204,0.6182
54,0.7391,0.7110,1.0029,0.6185,0.6128
55,0.7286,0.7066,0.9928,0.6167,0.6124
56,0.7613,0.6949,1.0063,0.6130,0.6104
57,0.7651,0.6910,0.9887,0.6130,0.6099
58,0.7260,0.7110,0.9976,0.6074,0.6034
59,0.7526,0.7052,0.9919,0.6185,0.6156
60,0.7581,0.6881,0.9880,0.6130,0.6088
61,0.7653,0.6979,0.9920,0.6278,0.6253
62,0.7490,0.6944,0.9898,0.6167,0.6137
63,0.7313,0.7144,0.9857,0.6185,0.6129
64,0.7361,0.7066,0.9915,0.6259,0.6212
65,0.7461,0.6959,0.9756,0.6167,0.6132
66,0.7392,0.6979,0.9930,0.6074,0.6053
67,0.7547,0.6969,0.9988,0.6167,0.6161
68,0.7442,0.7018,0.9830,0.6259,0.6221
69,0.7380,0.6940,0.9952,0.6204,0.6143
70,0.7292,0.7110,1.0027,0.6130,0.6082
71,0.7423,0.7047,0.9978,0.6111,0.6064
72,0.7238,0.7139,0.9938,0.6222,0.6216
73,0.7212,0.7100,0.9912,0.6148,0.6129
74,0.7307,0.7057,0.9979,0.6167,0.6144
75,0.7320,0.7130,0.9845,0.6296,0.6258
76,0.7283,0.7047,0.9910,0.6259,0.6234
77,0.7395,0.7037,0.9878,0.6185,0.6169
78,0.7243,0.7086,0.9869,0.6130,0.6104
79,0.7579,0.7022,0.9861,0.6185,0.6158
80,0.7165,0.7159,0.9957,0.6130,0.6101
81,0.7161,0.7037,0.9861,0.6204,0.6198
