epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
1,1.5512,0.3124,1.4024,0.3389,0.3190
2,1.4052,0.3670,1.3136,0.3741,0.3635
3,1.2768,0.4381,1.2807,0.4148,0.3892
4,1.2239,0.4732,1.2009,0.4611,0.4369
5,1.1392,0.5107,1.3042,0.4389,0.4316
6,1.0837,0.5473,1.2047,0.4426,0.4366
7,1.0269,0.5770,1.2020,0.4611,0.4554
8,1.0038,0.5702,1.1499,0.5148,0.4952
9,0.9739,0.5892,1.2959,0.4852,0.4313
10,0.9287,0.6135,1.2336,0.4519,0.4485
11,0.8776,0.6520,1.1724,0.4963,0.4769
12,0.8919,0.6306,1.1673,0.4944,0.4880
13,0.8624,0.6462,1.1666,0.4833,0.4812
14,0.8390,0.6530,1.2105,0.4981,0.4822
15,0.7899,0.6847,1.1833,0.5296,0.5035
16,0.7884,0.6779,1.1675,0.4944,0.4959
17,0.7826,0.6823,1.2245,0.4852,0.4766
18,0.7322,0.6964,1.1747,0.5074,0.5008
19,0.7316,0.7208,1.2106,0.4963,0.4962
20,0.7153,0.7208,1.1780,0.5074,0.5084
21,0.7156,0.7203,1.1789,0.5056,0.5041
22,0.7004,0.7295,1.2594,0.5259,0.4855
23,0.6544,0.7427,1.2035,0.5148,0.5148
24,0.6767,0.7276,1.2622,0.5000,0.4987
25,0.6525,0.7442,1.2662,0.5333,0.5027
26,0.6189,0.7651,1.2639,0.4889,0.4851
27,0.6415,0.7481,1.1767,0.5204,0.5148
28,0.6267,0.7515,1.2459,0.5019,0.5013
29,0.6057,0.7568,1.2625,0.5185,0.4878
30,0.6057,0.7690,1.1637,0.5296,0.5239
31,0.5660,0.7749,1.2094,0.5352,0.5318
32,0.5630,0.7797,1.2071,0.5352,0.5198
33,0.6007,0.7685,1.2792,0.5167,0.4973
34,0.5565,0.7831,1.1969,0.5389,0.5333
35,0.5442,0.7812,1.2993,0.5074,0.5076
36,0.5406,0.7919,1.3441,0.5352,0.5132
37,0.5314,0.7953,1.3550,0.5130,0.4919
38,0.5234,0.7953,1.1778,0.5519,0.5446
39,0.5273,0.7978,1.2543,0.5315,0.5223
40,0.4825,0.8143,1.2108,0.5537,0.5496
41,0.5053,0.8095,1.2783,0.5130,0.5155
42,0.4739,0.8275,1.2666,0.5185,0.5135
43,0.4638,0.8216,1.2223,0.5537,0.5422
44,0.4786,0.8153,1.2877,0.5519,0.5407
45,0.4701,0.8163,1.4188,0.4926,0.4798
46,0.4513,0.8212,1.2836,0.5444,0.5427
47,0.4313,0.8392,1.2466,0.5407,0.5398
48,0.4448,0.8226,1.2969,0.5500,0.5447
49,0.4179,0.8338,1.3327,0.5463,0.5412
50,0.4250,0.8494,1.2761,0.5481,0.5410
51,0.3771,0.8616,1.2920,0.5500,0.5458
52,0.3392,0.8704,1.2845,0.5519,0.5481
53,0.3605,0.8670,1.2392,0.5667,0.5632
54,0.3727,0.8626,1.2265,0.5574,0.5523
55,0.3237,0.8860,1.2386,0.5426,0.5344
56,0.3184,0.8860,1.2310,0.5722,0.5694
57,0.3318,0.8835,1.2513,0.5704,0.5666
58,0.3270,0.8811,1.2782,0.5481,0.5386
59,0.3153,0.8835,1.2920,0.5519,0.5499
60,0.3394,0.8699,1.2822,0.5815,0.5772
61,0.3261,0.8806,1.3265,0.5407,0.5323
62,0.2844,0.8986,1.2889,0.5574,0.5499
63,0.2989,0.8928,1.2541,0.5593,0.5560
64,0.3031,0.8972,1.2832,0.5685,0.5627
65,0.3068,0.8835,1.3961,0.5444,0.5386
66,0.2991,0.8879,1.3016,0.5537,0.5517
67,0.3016,0.8923,1.2993,0.5574,0.5534
68,0.3034,0.8845,1.3490,0.5500,0.5500
69,0.2834,0.8962,1.3686,0.5500,0.5475
70,0.2865,0.8967,1.3523,0.5537,0.5503
71,0.2876,0.8884,1.2865,0.5574,0.5522
72,0.2655,0.9025,1.2792,0.5667,0.5648
73,0.2724,0.9055,1.3394,0.5630,0.5556
74,0.2810,0.9025,1.2984,0.5704,0.5604
75,0.2805,0.8938,1.3155,0.5833,0.5783
76,0.2737,0.9035,1.3066,0.5685,0.5670
77,0.2709,0.8942,1.3064,0.5759,0.5732
78,0.2652,0.9025,1.3374,0.5722,0.5673
79,0.2597,0.9137,1.3102,0.5815,0.5784
80,0.2651,0.9050,1.2964,0.5759,0.5734
81,0.2688,0.9084,1.3706,0.5685,0.5635
82,0.2808,0.8957,1.3771,0.5519,0.5490
83,0.2747,0.9030,1.3200,0.5741,0.5685
84,0.2530,0.9142,1.3187,0.5667,0.5600
85,0.2337,0.9201,1.3560,0.5759,0.5691
86,0.2476,0.9162,1.3793,0.5667,0.5625
87,0.2474,0.9137,1.3679,0.5648,0.5559
88,0.2527,0.9108,1.4500,0.5519,0.5531
89,0.2454,0.9128,1.3976,0.5778,0.5734
90,0.2445,0.9142,1.3869,0.5685,0.5674
91,0.2685,0.9025,1.3454,0.5778,0.5713
92,0.2304,0.9206,1.3496,0.5722,0.5680
93,0.2381,0.9157,1.3542,0.5833,0.5787
94,0.2320,0.9142,1.3828,0.5796,0.5762
95,0.2331,0.9152,1.3778,0.5741,0.5673
