epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
1,1.3850,0.2654,1.3782,0.3128,0.3000
2,1.3382,0.3685,1.3187,0.3621,0.3377
3,1.2629,0.4150,1.2739,0.4095,0.3833
4,1.2243,0.4368,1.2312,0.4362,0.4198
5,1.1724,0.4915,1.1824,0.4897,0.4812
6,1.1312,0.5199,1.1485,0.4835,0.4708
7,1.0930,0.5461,1.1060,0.5165,0.5110
8,1.0640,0.5470,1.0739,0.5514,0.5479
9,1.0487,0.5532,1.0589,0.5638,0.5617
10,1.0045,0.5817,1.0529,0.5494,0.5503
11,0.9994,0.5897,1.0225,0.5700,0.5722
12,0.9685,0.5959,1.0208,0.5658,0.5682
13,0.9625,0.6102,1.0034,0.5864,0.5854
14,0.9436,0.6054,0.9891,0.5802,0.5793
15,0.9264,0.6092,0.9888,0.5679,0.5638
16,0.9118,0.6282,0.9928,0.5679,0.5686
17,0.9029,0.6235,0.9669,0.5926,0.5940
18,0.9026,0.6235,0.9811,0.5802,0.5796
19,0.9057,0.6358,0.9660,0.5926,0.5965
20,0.8938,0.6382,0.9591,0.6173,0.6217
21,0.8760,0.6467,0.9728,0.5864,0.5850
22,0.8784,0.6311,0.9501,0.6008,0.6036
23,0.8506,0.6486,0.9657,0.6008,0.6019
24,0.8542,0.6524,0.9448,0.6214,0.6261
25,0.8533,0.6443,0.9365,0.6235,0.6282
26,0.8573,0.6462,0.9690,0.5864,0.5837
27,0.8400,0.6605,0.9300,0.6193,0.6226
28,0.8469,0.6515,0.9337,0.6255,0.6290
29,0.8470,0.6420,0.9365,0.6091,0.6094
30,0.8385,0.6657,0.9274,0.6255,0.6281
31,0.8288,0.6643,0.9366,0.6173,0.6164
32,0.8223,0.6695,0.9440,0.6173,0.6186
33,0.8301,0.6591,0.9211,0.6337,0.6372
34,0.8072,0.6728,0.9263,0.6214,0.6246
35,0.8033,0.6790,0.9227,0.6317,0.6341
36,0.7979,0.6652,0.9207,0.6132,0.6137
37,0.7898,0.6876,0.9268,0.6049,0.6030
38,0.8170,0.6762,0.9165,0.6193,0.6243
39,0.7901,0.6871,0.9052,0.6317,0.6364
40,0.7852,0.6743,0.9348,0.6111,0.6138
41,0.7885,0.6842,0.9077,0.6420,0.6467
42,0.7952,0.6743,0.9174,0.6379,0.6420
43,0.7850,0.6852,0.9426,0.6049,0.6042
44,0.7967,0.6776,0.9253,0.6235,0.6281
45,0.7773,0.6800,0.9075,0.6420,0.6482
46,0.7843,0.6866,0.9119,0.6317,0.6358
47,0.7771,0.6890,0.8969,0.6440,0.6474
48,0.7580,0.6971,0.9024,0.6399,0.6459
49,0.7487,0.6904,0.9269,0.6358,0.6406
50,0.7675,0.6928,0.9199,0.6255,0.6295
51,0.7455,0.7061,0.9082,0.6399,0.6435
52,0.7356,0.7032,0.9116,0.6420,0.6472
