epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
1,1.7581,0.2500,1.4150,0.2500,0.1689
2,1.6639,0.2529,1.4313,0.2463,0.1792
3,1.5761,0.2729,1.4320,0.2370,0.2046
4,1.5090,0.2749,1.4170,0.2389,0.2247
5,1.4870,0.2929,1.4121,0.2593,0.2424
6,1.4382,0.3012,1.4121,0.2741,0.2575
7,1.4198,0.3051,1.4186,0.2815,0.2580
8,1.3779,0.3265,1.4635,0.2870,0.2385
9,1.3485,0.3499,1.5039,0.2778,0.2283
10,1.3461,0.3509,1.5245,0.3037,0.2548
11,1.3260,0.3640,1.5893,0.2944,0.2272
12,1.3154,0.3738,1.6556,0.2870,0.2160
13,1.3032,0.3796,1.7245,0.2759,0.1969
14,1.2794,0.3962,1.6524,0.3019,0.2431
15,1.2798,0.4098,1.7134,0.2796,0.1916
16,1.2643,0.3986,1.7316,0.2796,0.2024
17,1.2537,0.4235,1.7771,0.2778,0.2038
18,1.2435,0.4084,1.7193,0.2759,0.2084
19,1.2585,0.4020,1.6151,0.3000,0.2534
20,1.2485,0.4128,1.6358,0.2796,0.2160
21,1.2278,0.4201,1.6958,0.2889,0.2141
22,1.2311,0.4191,1.6275,0.3000,0.2451
23,1.2345,0.4264,1.6621,0.2852,0.2160
24,1.2316,0.4196,1.6962,0.2796,0.2059
25,1.2137,0.4376,1.6137,0.2870,0.2228
26,1.2270,0.4128,1.5977,0.3000,0.2481
27,1.2070,0.4493,1.6005,0.2926,0.2406
28,1.1932,0.4600,1.6204,0.2815,0.2259
29,1.1985,0.4440,1.5739,0.2963,0.2433
30,1.2056,0.4513,1.5567,0.3111,0.2651
31,1.1999,0.4537,1.4960,0.3167,0.2841
32,1.1734,0.4659,1.5532,0.2963,0.2467
33,1.1847,0.4703,1.4960,0.3167,0.2812
34,1.1768,0.4654,1.5309,0.2907,0.2488
35,1.1882,0.4561,1.5179,0.3056,0.2729
36,1.1673,0.4766,1.5471,0.3296,0.2928
37,1.1724,0.4712,1.5120,0.3222,0.2800
38,1.1883,0.4669,1.4764,0.3352,0.3016
39,1.1832,0.4630,1.4280,0.3333,0.3104
40,1.1663,0.4610,1.4696,0.3370,0.3015
41,1.1609,0.4825,1.5654,0.2926,0.2368
42,1.1567,0.4839,1.5224,0.3259,0.2822
43,1.1611,0.4747,1.4939,0.3463,0.2969
44,1.1563,0.4937,1.4503,0.3685,0.3255
45,1.1485,0.4776,1.4577,0.3778,0.3441
46,1.1508,0.4781,1.4281,0.3833,0.3546
47,1.1555,0.4878,1.4596,0.3741,0.3358
48,1.1286,0.5000,1.4417,0.3907,0.3600
49,1.1380,0.5068,1.3849,0.4130,0.3771
50,1.1472,0.4946,1.4020,0.4148,0.3820
51,1.1169,0.5063,1.3568,0.4185,0.3897
52,1.1176,0.5102,1.3351,0.4278,0.3989
53,1.1185,0.5073,1.3301,0.4296,0.4022
54,1.1222,0.4995,1.3576,0.4185,0.3889
55,1.1070,0.5175,1.3464,0.4130,0.3812
56,1.0997,0.5102,1.3350,0.4315,0.4020
57,1.0971,0.5175,1.3247,0.4315,0.4016
58,1.0935,0.5195,1.3399,0.4241,0.3898
59,1.1071,0.5151,1.3249,0.4444,0.4106
60,1.1025,0.5175,1.3017,0.4444,0.4146
61,1.0913,0.5171,1.3384,0.4204,0.3770
62,1.0907,0.5302,1.3378,0.4111,0.3718
63,1.0864,0.5078,1.3237,0.4352,0.3981
64,1.0827,0.5219,1.2917,0.4352,0.4020
65,1.0681,0.5234,1.3387,0.4148,0.3675
66,1.0854,0.5234,1.3381,0.4037,0.3597
67,1.0659,0.5434,1.3168,0.4333,0.3953
68,1.0827,0.5273,1.3340,0.4278,0.3852
69,1.0772,0.5278,1.2968,0.4426,0.4051
70,1.0654,0.5336,1.2977,0.4333,0.3931
71,1.0787,0.5258,1.2945,0.4370,0.3976
72,1.0729,0.5380,1.3336,0.4259,0.3829
73,1.0797,0.5380,1.2796,0.4444,0.4112
74,1.0469,0.5453,1.2926,0.4556,0.4167
75,1.0580,0.5385,1.2923,0.4407,0.3993
76,1.0636,0.5307,1.2829,0.4463,0.4065
77,1.0555,0.5419,1.2810,0.4500,0.4134
78,1.0625,0.5404,1.2830,0.4352,0.3939
79,1.0626,0.5400,1.2864,0.4481,0.4146
80,1.0424,0.5595,1.2858,0.4407,0.4057
81,1.0544,0.5521,1.2865,0.4389,0.4093
82,1.0676,0.5512,1.3103,0.4370,0.3988
83,1.0439,0.5521,1.2908,0.4481,0.4078
84,1.0565,0.5497,1.3059,0.4296,0.3939
85,1.0334,0.5521,1.2891,0.4519,0.4098
86,1.0272,0.5658,1.3486,0.4185,0.3743
87,1.0405,0.5487,1.2950,0.4481,0.4140
88,1.0286,0.5556,1.3055,0.4444,0.4004
89,1.0505,0.5385,1.3170,0.4278,0.3890
90,1.0505,0.5400,1.3028,0.4556,0.4172
91,1.0127,0.5643,1.2905,0.4519,0.4161
92,1.0425,0.5585,1.2838,0.4500,0.4167
93,1.0454,0.5473,1.3065,0.4296,0.3948
94,1.0281,0.5512,1.3304,0.4463,0.4038
95,1.0084,0.5604,1.3265,0.4278,0.3902
96,1.0375,0.5375,1.3485,0.4259,0.3898
97,1.0335,0.5487,1.3323,0.4352,0.3935
98,1.0243,0.5536,1.3216,0.4222,0.3864
99,1.0255,0.5590,1.3283,0.4296,0.3931
