epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
118,1.0018,0.5627,1.2872,0.4835,0.4250
119,0.9875,0.5802,1.2897,0.4753,0.4232
120,0.9820,0.5760,1.2886,0.4794,0.4188
121,1.0145,0.5722,1.2924,0.4815,0.4216
122,1.0130,0.5636,1.2974,0.4815,0.4242
123,1.0089,0.5646,1.2847,0.4774,0.4203
124,1.0144,0.5613,1.2749,0.4835,0.4245
125,1.0018,0.5731,1.2651,0.4733,0.4168
126,0.9893,0.5807,1.2787,0.4815,0.4237
127,1.0033,0.5745,1.2958,0.4753,0.4184
128,1.0100,0.5613,1.2665,0.4897,0.4371
129,0.9940,0.5646,1.3037,0.4712,0.4106
130,0.9984,0.5722,1.3081,0.4753,0.4157
131,0.9987,0.5660,1.2913,0.4794,0.4236
132,0.9994,0.5793,1.2694,0.4938,0.4353
133,0.9991,0.5755,1.2834,0.4856,0.4254
134,1.0042,0.5674,1.2921,0.4774,0.4215
135,1.0012,0.5722,1.2867,0.4835,0.4236
136,0.9916,0.5821,1.2979,0.4753,0.4192
137,0.9882,0.5874,1.2966,0.4733,0.4179
138,0.9985,0.5717,1.2969,0.4856,0.4240
139,1.0021,0.5636,1.3048,0.4691,0.4143
140,0.9828,0.5726,1.3137,0.4712,0.4159
141,0.9851,0.5736,1.2953,0.4794,0.4239
142,0.9629,0.5826,1.3307,0.4753,0.4171
143,0.9833,0.5774,1.2993,0.4753,0.4140
144,0.9629,0.5959,1.3248,0.4815,0.4297
145,0.9860,0.5698,1.2889,0.4835,0.4262
146,0.9871,0.5812,1.3024,0.4712,0.4126
147,0.9931,0.5802,1.3182,0.4650,0.4101
148,1.0118,0.5798,1.2890,0.4650,0.4058
149,0.9736,0.5788,1.2917,0.4712,0.4122
150,0.9805,0.5798,1.3045,0.4733,0.4150
