epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
1,1.3910,0.2483,1.3836,0.2675,0.2600
2,1.3553,0.3395,1.3403,0.3292,0.3189
3,1.3002,0.3932,1.2807,0.3807,0.3585
4,1.2506,0.4335,1.2627,0.3971,0.3813
5,1.2076,0.4753,1.2031,0.4650,0.4562
6,1.1446,0.5085,1.1612,0.4897,0.4837
7,1.0980,0.5313,1.1338,0.5082,0.5028
8,1.0638,0.5385,1.1063,0.5288,0.5176
9,1.0556,0.5570,1.0988,0.5103,0.5014
10,1.0350,0.5518,1.0985,0.5329,0.5241
11,1.0203,0.5684,1.0898,0.5267,0.5200
12,1.0022,0.5684,1.0802,0.5370,0.5307
13,0.9914,0.5812,1.0619,0.5617,0.5555
14,0.9805,0.5883,1.0761,0.5185,0.5157
15,0.9700,0.5945,1.0619,0.5453,0.5416
16,0.9576,0.6002,1.0582,0.5473,0.5407
17,0.9477,0.6068,1.0464,0.5432,0.5378
18,0.9274,0.6135,1.0368,0.5514,0.5440
19,0.9083,0.6268,1.0528,0.5494,0.5445
20,0.9220,0.6163,1.0359,0.5473,0.5417
21,0.8978,0.6368,1.0618,0.5453,0.5410
22,0.9156,0.6206,1.0179,0.5576,0.5522
23,0.9082,0.6306,1.0247,0.5597,0.5532
24,0.8759,0.6406,1.0059,0.5658,0.5594
25,0.8824,0.6282,1.0018,0.5700,0.5644
26,0.8521,0.6595,1.0061,0.5720,0.5669
27,0.8734,0.6477,0.9945,0.5720,0.5684
28,0.8503,0.6519,1.0309,0.5535,0.5460
29,0.8576,0.6410,1.0145,0.5638,0.5595
30,0.8484,0.6633,1.0165,0.5453,0.5393
31,0.8466,0.6519,0.9976,0.5885,0.5822
32,0.8376,0.6553,1.0125,0.5782,0.5751
33,0.8391,0.6443,1.0142,0.5453,0.5402
34,0.8075,0.6738,0.9884,0.5802,0.5742
35,0.8228,0.6714,1.0181,0.5782,0.5730
36,0.8238,0.6638,0.9869,0.5844,0.5768
37,0.8217,0.6681,0.9843,0.6008,0.5923
38,0.8173,0.6714,1.0305,0.5658,0.5597
39,0.7842,0.6918,0.9923,0.5844,0.5788
40,0.8003,0.6752,0.9975,0.5658,0.5615
41,0.8116,0.6724,0.9875,0.5823,0.5731
42,0.8067,0.6700,0.9969,0.5885,0.5836
43,0.7953,0.6719,0.9927,0.5864,0.5820
44,0.7837,0.6819,0.9947,0.5823,0.5783
45,0.7793,0.6871,1.0034,0.5679,0.5615
46,0.7876,0.6819,0.9730,0.5905,0.5856
47,0.7759,0.6766,0.9839,0.5864,0.5815
48,0.7902,0.6819,0.9797,0.6049,0.5957
49,0.7547,0.7085,1.0107,0.5782,0.5726
50,0.7679,0.6871,0.9725,0.6091,0.6049
51,0.7568,0.6885,0.9759,0.6029,0.5982
52,0.7219,0.7222,0.9813,0.5802,0.5757
53,0.7479,0.7066,0.9721,0.6008,0.5956
54,0.7342,0.6942,0.9621,0.6049,0.6001
55,0.7635,0.7013,0.9763,0.5905,0.5854
56,0.7623,0.6857,0.9593,0.5864,0.5816
57,0.7369,0.7274,0.9733,0.6049,0.6000
58,0.7250,0.7104,0.9800,0.5988,0.5942
59,0.7340,0.6956,0.9719,0.6070,0.6018
60,0.7289,0.7080,0.9701,0.5988,0.5936
61,0.7333,0.7094,0.9632,0.5988,0.5937
62,0.7352,0.6914,0.9764,0.5885,0.5827
63,0.7243,0.7137,0.9719,0.6070,0.6011
64,0.7194,0.7160,0.9663,0.5988,0.5949
65,0.7232,0.7051,0.9755,0.5967,0.5917
66,0.7080,0.7189,0.9585,0.6070,0.6019
67,0.7241,0.7142,0.9693,0.5926,0.5873
68,0.7111,0.7165,0.9615,0.6008,0.5957
69,0.7281,0.7070,0.9695,0.6029,0.5972
70,0.7084,0.7127,0.9893,0.5885,0.5855
71,0.7171,0.7113,0.9580,0.6049,0.5996
72,0.7161,0.7118,0.9588,0.6152,0.6102
73,0.7327,0.7051,0.9726,0.6029,0.5970
74,0.7123,0.7099,0.9742,0.5988,0.5938
75,0.7376,0.7037,0.9736,0.5947,0.5897
76,0.7138,0.7265,0.9767,0.5947,0.5907
77,0.7215,0.7080,0.9754,0.5844,0.5786
78,0.7029,0.7217,0.9741,0.6029,0.5972
79,0.7283,0.7137,0.9809,0.6008,0.5966
80,0.7080,0.7056,0.9764,0.5947,0.5866
81,0.7103,0.7137,0.9660,0.5844,0.5785
82,0.7049,0.7179,0.9765,0.5864,0.5800
83,0.7149,0.7213,0.9728,0.6111,0.6050
84,0.6993,0.7279,0.9913,0.5967,0.5904
85,0.6991,0.7270,0.9722,0.6049,0.5986
86,0.7083,0.7127,0.9692,0.5947,0.5898
87,0.6991,0.7213,0.9712,0.5885,0.5832
88,0.7092,0.7175,0.9782,0.5947,0.5879
89,0.7057,0.7142,0.9860,0.5885,0.5837
90,0.7039,0.7142,0.9638,0.6008,0.5962
91,0.7028,0.7142,0.9857,0.5947,0.5907
92,0.6919,0.7175,0.9686,0.6152,0.6072
93,0.6862,0.7251,0.9651,0.6173,0.6116
94,0.6971,0.7222,0.9629,0.6049,0.5974
95,0.6983,0.7142,0.9797,0.5905,0.5842
96,0.6993,0.7194,0.9662,0.5905,0.5838
97,0.6803,0.7317,0.9683,0.6091,0.5999
98,0.6908,0.7232,0.9731,0.6091,0.6016
99,0.6729,0.7517,0.9743,0.5967,0.5910
100,0.7010,0.7184,0.9814,0.5864,0.5820
101,0.6668,0.7350,0.9752,0.6049,0.5990
102,0.6696,0.7298,0.9665,0.5967,0.5893
103,0.6851,0.7227,0.9782,0.5926,0.5861
104,0.6834,0.7317,0.9711,0.6029,0.5947
105,0.6611,0.7298,0.9759,0.6008,0.5940
106,0.6805,0.7374,0.9683,0.6132,0.6052
107,0.6837,0.7374,0.9836,0.5947,0.5889
108,0.6806,0.7336,0.9810,0.5967,0.5912
109,0.6757,0.7346,0.9738,0.5988,0.5926
110,0.6709,0.7422,0.9731,0.5947,0.5896
111,0.6753,0.7336,0.9841,0.5864,0.5793
112,0.6774,0.7312,0.9689,0.5988,0.5917
113,0.6752,0.7246,0.9673,0.5988,0.5935
114,0.6786,0.7350,0.9684,0.6070,0.6011
115,0.6791,0.7232,0.9646,0.6049,0.5985
116,0.6891,0.7236,0.9848,0.5885,0.5836
117,0.6619,0.7293,0.9715,0.6091,0.6033
118,0.6680,0.7336,0.9715,0.5967,0.5908
