epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
1,1.4174,0.2661,1.3861,0.2704,0.2257
2,1.3731,0.3031,1.3722,0.3167,0.2476
3,1.3215,0.3660,1.3329,0.3685,0.3544
4,1.2867,0.3884,1.2834,0.3963,0.3802
5,1.2592,0.4225,1.2678,0.4019,0.3886
6,1.2172,0.4366,1.2474,0.4241,0.4127
7,1.2108,0.4571,1.2317,0.4259,0.4189
8,1.1944,0.4503,1.2119,0.4519,0.4440
9,1.1758,0.4703,1.1999,0.4500,0.4446
10,1.1486,0.4907,1.1722,0.4759,0.4707
11,1.1139,0.5175,1.1461,0.4889,0.4794
12,1.0776,0.5356,1.1020,0.5407,0.5302
13,1.0557,0.5463,1.0897,0.5278,0.5182
14,1.0239,0.5521,1.0831,0.5574,0.5519
15,1.0089,0.5692,1.0568,0.5741,0.5630
16,0.9964,0.5911,1.0561,0.5630,0.5550
17,0.9945,0.5789,1.0379,0.5815,0.5682
18,0.9777,0.5906,1.0341,0.5741,0.5678
19,0.9664,0.5999,1.0317,0.5648,0.5521
20,0.9421,0.5931,1.0452,0.5593,0.5557
21,0.9407,0.6101,1.0231,0.5630,0.5537
22,0.9297,0.6096,1.0102,0.5926,0.5783
23,0.9094,0.6199,1.0435,0.5556,0.5482
24,0.9133,0.6160,1.0049,0.5907,0.5835
25,0.9057,0.6243,1.0188,0.5926,0.5881
26,0.8829,0.6467,1.0289,0.5537,0.5472
27,0.8858,0.6369,1.0185,0.5611,0.5467
28,0.8804,0.6423,1.0236,0.5759,0.5703
29,0.8673,0.6399,1.0761,0.5556,0.5453
30,0.8589,0.6516,0.9871,0.5815,0.5758
31,0.8648,0.6326,0.9891,0.5741,0.5661
32,0.8463,0.6589,1.0016,0.5778,0.5707
33,0.8404,0.6642,1.0028,0.5852,0.5728
34,0.8228,0.6676,0.9935,0.5796,0.5740
35,0.8352,0.6535,0.9777,0.5926,0.5824
36,0.8431,0.6496,0.9715,0.5870,0.5813
37,0.8308,0.6667,0.9806,0.5778,0.5738
38,0.8147,0.6618,0.9838,0.5759,0.5675
39,0.8124,0.6667,0.9706,0.5833,0.5747
40,0.8031,0.6735,0.9758,0.5815,0.5745
41,0.7936,0.6798,0.9818,0.5926,0.5790
42,0.7962,0.6759,0.9632,0.5870,0.5764
43,0.7769,0.6925,0.9873,0.5852,0.5621
44,0.7892,0.6784,0.9522,0.5870,0.5807
45,0.7834,0.6993,0.9747,0.5981,0.5901
46,0.7771,0.6905,0.9595,0.5963,0.5845
47,0.7686,0.7066,0.9643,0.6037,0.5979
48,0.7597,0.6920,1.0046,0.5815,0.5771
49,0.7559,0.6823,0.9808,0.5796,0.5779
50,0.7724,0.6930,0.9455,0.5852,0.5734
51,0.7303,0.7061,0.9562,0.5870,0.5794
52,0.7310,0.7027,0.9493,0.5944,0.5879
53,0.7349,0.7076,0.9470,0.6000,0.5921
54,0.7490,0.6988,0.9487,0.5963,0.5913
55,0.7570,0.6886,0.9415,0.6056,0.5977
56,0.7306,0.7086,0.9501,0.5907,0.5858
57,0.7423,0.7091,0.9425,0.6019,0.5929
58,0.7289,0.7169,0.9414,0.5981,0.5895
59,0.7293,0.7130,0.9445,0.6000,0.5917
60,0.7305,0.7061,0.9502,0.6037,0.5976
61,0.7475,0.6881,0.9561,0.5963,0.5885
62,0.7104,0.7261,0.9320,0.6019,0.5949
63,0.7111,0.7100,0.9377,0.6019,0.5932
64,0.7344,0.7130,0.9592,0.5981,0.5900
65,0.6869,0.7295,0.9421,0.6074,0.6002
66,0.6878,0.7305,0.9398,0.6167,0.6040
67,0.6999,0.7203,0.9400,0.6130,0.6048
68,0.7063,0.7193,0.9820,0.6111,0.6071
69,0.7266,0.7110,0.9551,0.5963,0.5912
70,0.7282,0.7071,0.9467,0.6037,0.5971
71,0.7023,0.7115,0.9424,0.6037,0.5956
72,0.7062,0.7208,0.9379,0.6074,0.5981
73,0.7022,0.7247,0.9398,0.6093,0.6012
74,0.7311,0.7042,0.9464,0.6130,0.6013
75,0.6825,0.7295,0.9269,0.6130,0.6004
76,0.6900,0.7251,0.9403,0.6037,0.5959
77,0.7088,0.7217,0.9385,0.6093,0.5993
78,0.6976,0.7315,0.9246,0.6019,0.5926
79,0.6910,0.7212,0.9300,0.5981,0.5899
80,0.6966,0.7198,0.9341,0.6000,0.5946
81,0.6999,0.7144,0.9341,0.6056,0.5968
82,0.7111,0.7188,0.9343,0.6056,0.5928
83,0.6891,0.7310,0.9406,0.6093,0.5996
84,0.6804,0.7105,0.9410,0.6037,0.5953
85,0.6763,0.7295,0.9532,0.6056,0.6015
86,0.6858,0.7315,0.9482,0.6111,0.6060
87,0.6868,0.7237,0.9457,0.5963,0.5866
88,0.6760,0.7295,0.9507,0.6037,0.5970
89,0.6798,0.7281,0.9441,0.6056,0.5909
90,0.6794,0.7276,0.9485,0.6000,0.5901
91,0.6789,0.7295,0.9440,0.6056,0.5982
