epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
1,1.7734,0.2807,2.7320,0.2722,0.1070
2,1.6679,0.3080,2.3395,0.2648,0.1712
3,1.6232,0.3168,2.3895,0.2667,0.1054
4,1.6345,0.3075,2.5812,0.2722,0.1071
5,1.6287,0.3134,2.4290,0.2722,0.1070
6,1.5564,0.3148,1.9643,0.2815,0.1869
7,1.5136,0.3299,2.1744,0.2833,0.1675
8,1.4388,0.3606,1.7795,0.2722,0.1625
9,1.4543,0.3523,1.4962,0.2963,0.2009
10,1.4039,0.3723,1.7229,0.2907,0.1667
11,1.3643,0.3713,1.4237,0.3185,0.2353
12,1.3360,0.3830,1.4474,0.3167,0.2461
13,1.3158,0.4123,1.6153,0.3241,0.2176
14,1.2921,0.4152,1.2488,0.4185,0.3824
15,1.2385,0.4362,1.4447,0.3963,0.3220
16,1.2186,0.4566,1.3268,0.4037,0.3278
17,1.2107,0.4493,1.2547,0.4259,0.3844
18,1.1865,0.4703,1.2378,0.4130,0.3519
19,1.1825,0.4625,1.2502,0.4407,0.3972
20,1.1408,0.5044,1.3483,0.4093,0.3346
21,1.1487,0.4961,1.3273,0.4204,0.3648
22,1.1093,0.5141,1.2254,0.4537,0.4078
23,1.1457,0.5015,1.2417,0.4444,0.3907
24,1.1125,0.5136,1.2325,0.4463,0.3993
25,1.1040,0.5185,1.3827,0.4407,0.3914
26,1.0716,0.5429,1.2808,0.4519,0.4095
27,1.0555,0.5404,1.1825,0.4778,0.4398
28,1.0754,0.5419,1.4171,0.4407,0.3868
29,1.0310,0.5599,1.2695,0.4574,0.4126
30,1.0264,0.5673,1.1957,0.4500,0.4297
31,1.0145,0.5599,1.2627,0.4574,0.4138
32,0.9861,0.5936,1.3089,0.4389,0.3968
33,0.9508,0.6048,1.2849,0.4704,0.4248
34,0.9774,0.5911,1.1811,0.4833,0.4604
35,0.9498,0.6053,1.2308,0.4611,0.4287
36,0.9391,0.6033,1.3910,0.4463,0.4154
37,0.9085,0.6257,1.2552,0.4556,0.4258
38,0.9035,0.6204,1.1899,0.4741,0.4442
39,0.8814,0.6301,1.1772,0.4704,0.4426
40,0.8363,0.6525,1.2164,0.4685,0.4440
41,0.8219,0.6589,1.1689,0.4815,0.4609
42,0.8210,0.6623,1.1945,0.4778,0.4581
43,0.8342,0.6579,1.2418,0.4870,0.4599
44,0.7917,0.6788,1.1450,0.5074,0.4915
45,0.7601,0.6793,1.2152,0.4741,0.4539
46,0.7434,0.6998,1.3279,0.4667,0.4367
47,0.7464,0.6959,1.2894,0.4870,0.4539
48,0.6850,0.7251,1.2088,0.4907,0.4763
49,0.6920,0.7227,1.2520,0.4815,0.4585
50,0.6562,0.7422,1.2318,0.4852,0.4698
51,0.6065,0.7607,1.2097,0.5111,0.4957
52,0.5893,0.7870,1.2497,0.4741,0.4516
53,0.5828,0.7768,1.1882,0.5037,0.4940
54,0.5734,0.7841,1.2044,0.4981,0.4865
55,0.5290,0.7978,1.2905,0.4907,0.4628
56,0.5309,0.7953,1.2199,0.5130,0.4966
57,0.5344,0.7992,1.2385,0.4981,0.4792
58,0.4840,0.8207,1.2268,0.4944,0.4769
59,0.4872,0.8143,1.3093,0.4963,0.4721
60,0.5031,0.8075,1.2546,0.5019,0.4843
61,0.5033,0.8065,1.3588,0.4741,0.4495
62,0.4623,0.8275,1.2251,0.5278,0.5189
63,0.4740,0.8226,1.2766,0.4889,0.4713
64,0.4276,0.8494,1.3021,0.4926,0.4748
65,0.4341,0.8406,1.2812,0.4852,0.4705
66,0.4253,0.8455,1.3385,0.4889,0.4686
67,0.4184,0.8558,1.2885,0.5019,0.4888
68,0.4106,0.8475,1.3011,0.5148,0.5025
69,0.3941,0.8562,1.3618,0.4963,0.4795
70,0.3792,0.8665,1.2957,0.5037,0.4912
71,0.3689,0.8635,1.3507,0.4852,0.4647
72,0.3573,0.8748,1.3152,0.4907,0.4840
73,0.3567,0.8704,1.3390,0.4926,0.4742
74,0.3487,0.8733,1.3119,0.5093,0.4977
75,0.3459,0.8816,1.2611,0.5241,0.5155
76,0.3580,0.8723,1.3678,0.5074,0.4909
77,0.3180,0.8899,1.3428,0.5111,0.5000
78,0.3201,0.8933,1.3714,0.4889,0.4753
79,0.3339,0.8855,1.3509,0.5111,0.4986
80,0.3076,0.9035,1.3680,0.5093,0.4986
81,0.3048,0.8947,1.3542,0.5056,0.4974
82,0.3034,0.8933,1.3506,0.5093,0.4985
83,0.2712,0.9128,1.3818,0.5019,0.4906
84,0.2776,0.9035,1.3759,0.5148,0.5023
85,0.2679,0.9089,1.3664,0.4963,0.4837
86,0.2668,0.9113,1.3754,0.5000,0.4881
87,0.2747,0.9064,1.4524,0.4759,0.4615
